Date,Region,Product,Revenue,Cost,Salesperson,Profit,Profit Margin (%)
2022-03-20 01:15:01.803607215,East,Product B,4526.01,1117.9,Heather Morrison,3408.11,75.3
2022-03-20 18:45:27.054108217,South,Product A,3555.74,1376.25,Jerry Lane,2179.49,61.29
2022-03-21 12:15:52.304609219,South,Product D,3884.96,2812.53,Tyler Munoz,1072.43,27.6
2022-03-22 05:46:17.555110221,South,Product C,2532.77,1636.43,Kenneth Smith,896.34,35.39
2022-03-22 23:16:42.805611223,East,Product C,2955.83,1311.55,Rebecca Johnson,1644.28,55.63
2022-03-23 16:47:08.056112225,East,Product A,2261.48,2019.26,Paul Ryan,242.22,10.71
2022-03-24 10:17:33.306613227,South,Product C,2981.89,2040.66,Kyle Santiago,941.23,31.56
2022-03-25 03:47:58.557114229,North,Product B,918.09,3076.63,Raymond Wilcox,-2158.54,-235.11
2022-03-25 21:18:23.807615231,West,Product C,2767.93,2773.09,Jessica Herrera,-5.16,-0.19
2022-03-26 14:48:49.058116233,North,Product B,3698.09,2787.11,Laurie Sosa,910.98,24.63
2022-03-27 08:19:14.308617235,North,Product B,3205.44,2991.85,Brittany Lambert,213.59,6.66
2022-03-28 01:49:39.559118237,North,Product D,648.42,1764.74,Jessica Melton,-1116.32,-172.16
2022-03-28 19:20:04.809619239,North,Product A,1513.88,3208.39,Diane Hardin,-1694.51,-111.93
2022-03-29 12:50:30.060120241,North,Product B,3866.71,3254.52,Robert Carlson,612.19,15.83
2022-03-30 06:20:55.310621243,West,Product D,1251.25,2135.9,Bradley Cook,-884.65,-70.7
2022-03-30 23:51:20.561122245,East,Product A,3424.69,1827.25,Roberto Brown,1597.44,46.64
2022-03-31 17:21:45.811623247,North,Product B,3916.14,965.8,Charles White,2950.34,75.34
2022-04-01 10:52:11.062124249,West,Product B,3070.04,1296.96,Steven Hudson,1773.08,57.75
2022-04-02 04:22:36.312625251,South,Product B,4665.02,2333.23,Randy Franco,2331.79,49.98
2022-04-02 21:53:01.563126253,East,Product C,2649.46,3521.78,Dr. Bradley Patel,-872.32,-32.92
2022-04-03 15:23:26.813627255,East,Product B,2003.84,414.79,Leslie Ross,1589.05,79.3
2022-04-04 08:53:52.064128257,North,Product D,2615.22,483.28,Victoria Carlson,2131.94,81.52
2022-04-05 02:24:17.314629259,South,Product B,3304.03,3252.15,Jason Gonzales DDS,51.88,1.57
2022-04-05 19:54:42.565130261,South,Product C,1103.41,3272.71,Dawn Brown,-2169.3,-196.6
2022-04-06 13:25:07.815631263,South,Product A,3917.48,1794.93,Carlos Woods,2122.55,54.18
2022-04-07 06:55:33.066132265,East,Product A,2029.34,2396.78,Nicole Hernandez,-367.44,-18.11
2022-04-08 00:25:58.316633267,West,Product A,1596.55,3178.47,Brittany Flynn,-1581.92,-99.08
2022-04-08 17:56:23.567134269,East,Product C,605.91,3603.91,Kelsey Osborn,-2998.0,-494.79
2022-04-09 11:26:48.817635271,North,Product A,1019.6,3826.76,Pamela Moore,-2807.16,-275.32
2022-04-10 04:57:14.068136273,North,Product A,1547.63,1774.3,Melissa Foley,-226.67,-14.65
2022-04-10 22:27:39.318637275,North,Product B,1078.48,817.35,Jermaine Walker,261.13,24.21
2022-04-11 15:58:04.569138277,East,Product A,2393.14,1595.13,Corey Mills DDS,798.01,33.35
2022-04-12 09:28:29.819639279,North,Product D,3862.52,2726.12,Michele Hester,1136.4,29.42
2022-04-13 02:58:55.070140281,North,Product D,2955.11,3513.74,Marc Villarreal,-558.63,-18.9
2022-04-13 20:29:20.320641283,West,Product D,1823.8,3362.84,Mark Shaffer,-1539.04,-84.39
2022-04-14 13:59:45.571142285,North,Product C,1899.32,3460.94,Katherine Willis,-1561.62,-82.22
2022-04-15 07:30:10.821643288,West,Product B,1186.92,3566.85,Deborah Wilson,-2379.93,-200.51
2022-04-16 01:00:36.072144290,South,Product B,2514.51,3924.01,Michaela Hill,-1409.5,-56.05
2022-04-16 18:31:01.322645292,East,Product A,2822.96,752.04,Dakota Eaton,2070.92,73.36
2022-04-17 12:01:26.573146294,East,Product C,3078.86,3264.34,Derek Schmidt,-185.48,-6.02
2022-04-18 05:31:51.823647296,West,Product B,728.98,1337.57,John Clay,-608.59,-83.49
2022-04-18 23:02:17.074148298,East,Product D,3631.22,3101.9,Daniel Riley,529.32,14.58
2022-04-19 16:32:42.324649300,West,Product D,2503.3,1814.61,Steven Davis,688.69,27.51
2022-04-20 10:03:07.575150302,East,Product D,723.7,3208.52,Angela Hanson DDS,-2484.82,-343.35
2022-04-21 03:33:32.825651304,West,Product A,2099.07,2249.6,Richard Barton,-150.53,-7.17
2022-04-21 21:03:58.076152306,West,Product D,2375.24,2089.98,Michael Garcia,285.26,12.01
2022-04-22 14:34:23.326653308,East,Product B,2099.83,1995.81,Colleen Jones,104.02,4.95
2022-04-23 08:04:48.577154310,West,Product A,3181.67,871.31,Charles Jefferson,2310.36,72.61
2022-04-24 01:35:13.827655312,North,Product B,653.29,560.34,Brenda Carlson,92.95,14.23
2022-04-24 19:05:39.078156314,West,Product C,4983.27,2776.85,Nicole Castro,2206.42,44.28
2022-04-25 12:36:04.328657316,South,Product B,3850.46,1613.68,Shawn Bradford,2236.78,58.09
2022-04-26 06:06:29.579158318,West,Product D,1634.76,3680.66,Brett Myers Jr.,-2045.9,-125.15
2022-04-26 23:36:54.829659320,West,Product C,3741.05,1061.58,Angela Guzman,2679.47,71.62
2022-04-27 17:07:20.080160322,East,Product C,1407.64,3507.63,Brandon Bennett,-2099.99,-149.19
2022-04-28 10:37:45.330661324,South,Product C,4375.14,1367.01,Cheryl Valentine,3008.13,68.76
2022-04-29 04:08:10.581162326,West,Product C,4916.25,1996.07,Kevin Young,2920.18,59.4
2022-04-29 21:38:35.831663328,North,Product D,656.83,359.83,Charles Smith,297.0,45.22
2022-04-30 15:09:01.082164330,West,Product B,1111.31,3854.6,Anthony Gregory,-2743.29,-246.85
2022-05-01 08:39:26.332665332,East,Product C,2550.43,3590.26,Jessica Jones,-1039.83,-40.77
2022-05-02 02:09:51.583166334,North,Product C,1947.71,1921.62,Mary Mitchell,26.09,1.34
2022-05-02 19:40:16.833667336,West,Product D,4284.7,364.74,Erin Berg,3919.96,91.49
2022-05-03 13:10:42.084168338,South,Product B,1259.15,2152.12,Molly Morris,-892.97,-70.92
2022-05-04 06:41:07.334669340,West,Product A,1572.89,2241.14,Fernando Figueroa,-668.25,-42.49
2022-05-05 00:11:32.585170342,East,Product D,2449.07,3020.22,Raymond Marks,-571.15,-23.32
2022-05-05 17:41:57.835671344,West,Product D,4101.03,3478.4,Andrea Richardson,622.63,15.18
2022-05-06 11:12:23.086172346,South,Product C,868.78,2477.12,Natalie Cantrell,-1608.34,-185.13
2022-05-07 04:42:48.336673348,East,Product A,3138.5,3512.12,Tammy Schneider,-373.62,-11.9
2022-05-07 22:13:13.587174350,West,Product B,4430.72,1561.85,Laura Carrillo,2868.87,64.75
2022-05-08 15:43:38.837675352,East,Product C,2260.81,2733.29,William Johnson,-472.48,-20.9
2022-05-09 09:14:04.088176354,West,Product B,1311.58,2975.87,Savannah Briggs MD,-1664.29,-126.89
2022-05-10 02:44:29.338677356,South,Product A,2410.75,3976.88,Rachel Meyers,-1566.13,-64.96
2022-05-10 20:14:54.589178358,South,Product A,4173.39,337.87,Cory Myers,3835.52,91.9
2022-05-11 13:45:19.839679360,East,Product A,2303.47,1168.12,Allison Barnett,1135.35,49.29
2022-05-12 07:15:45.090180362,North,Product A,589.96,1950.24,Bonnie Mcdonald,-1360.28,-230.57
2022-05-13 00:46:10.340681364,West,Product D,4518.04,1477.41,Andre Carter,3040.63,67.3
2022-05-13 18:16:35.591182366,East,Product D,4079.36,3861.0,Brittney Cameron,218.36,5.35
2022-05-14 11:47:00.841683368,East,Product A,1960.51,1185.81,Marc Wood,774.7,39.52
2022-05-15 05:17:26.092184370,North,Product D,3818.97,1203.58,Robert Robinson,2615.39,68.48
2022-05-15 22:47:51.342685372,East,Product A,1197.8,3917.24,Desiree Mayer,-2719.44,-227.04
2022-05-16 16:18:16.593186374,North,Product B,2883.3,3263.23,Jasmin Garrett,-379.93,-13.18
2022-05-17 09:48:41.843687376,East,Product A,3193.45,2891.43,Leonard Collier,302.02,9.46
2022-05-18 03:19:07.094188378,East,Product C,2223.69,3417.6,Heather Cruz,-1193.91,-53.69
2022-05-18 20:49:32.344689380,North,Product C,1362.85,325.19,Monique Ingram,1037.66,76.14
2022-05-19 14:19:57.595190382,West,Product C,2748.16,3116.41,Kimberly Miller,-368.25,-13.4
2022-05-20 07:50:22.845691384,North,Product C,3220.87,925.8,Amy Adams,2295.07,71.26
2022-05-21 01:20:48.096192386,West,Product D,1073.07,1690.0,Kerry Wilson,-616.93,-57.49
2022-05-21 18:51:13.346693388,East,Product A,652.14,1079.74,Blake Miller,-427.6,-65.57
2022-05-22 12:21:38.597194390,North,Product A,2127.5,2366.79,Brittany Smith,-239.29,-11.25
2022-05-23 05:52:03.847695392,North,Product A,3952.33,3331.57,Barbara Powell,620.76,15.71
2022-05-23 23:22:29.098196394,South,Product C,3389.74,652.52,Lisa Mitchell,2737.22,80.75
2022-05-24 16:52:54.348697396,South,Product D,877.69,1149.48,Leah Taylor,-271.79,-30.97
2022-05-25 10:23:19.599198398,West,Product B,1855.51,3024.01,James Hurst,-1168.5,-62.97
2022-05-26 03:53:44.849699400,South,Product B,3855.62,2020.67,Pamela Romero,1834.95,47.59
2022-05-26 21:24:10.100200402,South,Product A,1914.43,1061.87,Melissa Jimenez,852.56,44.53
2022-05-27 14:54:35.350701404,West,Product D,3669.33,488.79,Derrick Schneider,3180.54,86.68
2022-05-28 08:25:00.601202406,North,Product D,3764.61,2775.16,Lisa Eaton,989.45,26.28
2022-05-29 01:55:25.851703408,South,Product B,3925.54,2038.31,Jeremy Powers,1887.23,48.08
2022-05-29 19:25:51.102204410,East,Product C,2361.25,2388.77,Ronnie Smith,-27.52,-1.17
2022-05-30 12:56:16.352705412,East,Product D,4775.79,2817.65,Mr. Lawrence Stone,1958.14,41.0
2022-05-31 06:26:41.603206414,West,Product C,645.5,1473.72,James Williams,-828.22,-128.31
2022-05-31 23:57:06.853707416,North,Product C,4953.72,923.81,Jamie Rodriguez,4029.91,81.35
2022-06-01 17:27:32.104208418,East,Product D,1105.4,3575.28,Sarah Simmons,-2469.88,-223.44
2022-06-02 10:57:57.354709420,North,Product C,1159.19,3597.58,Melissa Smith,-2438.39,-210.35
2022-06-03 04:28:22.605210422,North,Product A,2424.16,1004.74,Daniel Martin,1419.42,58.55
2022-06-03 21:58:47.855711424,South,Product C,4182.82,1762.63,Tammy Schmidt,2420.19,57.86
2022-06-04 15:29:13.106212426,East,Product D,1314.28,2610.32,Clayton Cooper,-1296.04,-98.61
2022-06-05 08:59:38.356713428,East,Product A,2643.22,3246.19,Tina Wells,-602.97,-22.81
2022-06-06 02:30:03.607214430,North,Product A,3736.71,3077.26,Evelyn Romero,659.45,17.65
2022-06-06 20:00:28.857715432,West,Product B,1890.64,1886.01,Gregory White,4.63,0.24
2022-06-07 13:30:54.108216434,West,Product C,588.3,3399.39,Christopher Sosa,-2811.09,-477.83
2022-06-08 07:01:19.358717436,North,Product D,4456.36,1334.89,Brian Kelly,3121.47,70.05
2022-06-09 00:31:44.609218438,North,Product A,4065.68,2573.55,Carla Gomez,1492.13,36.7
2022-06-09 18:02:09.859719440,North,Product B,1473.63,3337.52,Keith Lewis,-1863.89,-126.48
2022-06-10 11:32:35.110220442,East,Product D,1829.74,3418.41,Danielle Jacobs,-1588.67,-86.82
2022-06-11 05:03:00.360721444,West,Product C,4621.54,2534.59,Matthew Smith,2086.95,45.16
2022-06-11 22:33:25.611222446,West,Product C,3087.71,3771.8,Justin Jones,-684.09,-22.16
2022-06-12 16:03:50.861723448,South,Product D,1801.22,1775.6,Jeffery Rose,25.62,1.42
2022-06-13 09:34:16.112224450,North,Product D,4512.32,3044.83,Christopher Fuller,1467.49,32.52
2022-06-14 03:04:41.362725452,South,Product A,4331.25,3752.01,Eduardo Branch,579.24,13.37
2022-06-14 20:35:06.613226454,East,Product C,2134.66,330.5,Ronald Garcia,1804.16,84.52
2022-06-15 14:05:31.863727456,South,Product C,3284.5,1873.0,Eric Page,1411.5,42.97
2022-06-16 07:35:57.114228458,North,Product A,850.94,1887.23,Kiara Nicholson,-1036.29,-121.78
2022-06-17 01:06:22.364729460,North,Product A,3222.94,1741.73,Paul King,1481.21,45.96
2022-06-17 18:36:47.615230462,South,Product A,4381.37,413.25,Megan Mueller,3968.12,90.57
2022-06-18 12:07:12.865731464,West,Product B,4644.44,869.94,Julie Fuller,3774.5,81.27
2022-06-19 05:37:38.116232466,West,Product B,4635.74,2417.2,Jeffrey Lam,2218.54,47.86
2022-06-19 23:08:03.366733468,East,Product D,2223.03,1935.39,Michael Gonzalez,287.64,12.94
2022-06-20 16:38:28.617234470,West,Product B,1213.41,3354.7,Kevin Lewis,-2141.29,-176.47
2022-06-21 10:08:53.867735472,North,Product A,2158.43,1757.48,Jonathan Jenkins,400.95,18.58
2022-06-22 03:39:19.118236474,South,Product D,3585.92,1214.54,Tara Aguilar,2371.38,66.13
2022-06-22 21:09:44.368737476,North,Product B,576.31,2575.18,Keith James,-1998.87,-346.84
2022-06-23 14:40:09.619238478,East,Product A,903.51,3493.69,Donald Gibson,-2590.18,-286.68
2022-06-24 08:10:34.869739480,South,Product D,2679.52,3577.19,Laura Farley,-897.67,-33.5
2022-06-25 01:41:00.120240482,East,Product D,1543.44,604.92,Vanessa Leonard,938.52,60.81
2022-06-25 19:11:25.370741484,East,Product B,3866.6,1767.25,Edward Barber,2099.35,54.29
2022-06-26 12:41:50.621242486,West,Product A,1892.51,3678.49,Stephen Ramos,-1785.98,-94.37
2022-06-27 06:12:15.871743488,South,Product B,4307.35,839.46,Shane Hernandez,3467.89,80.51
2022-06-27 23:42:41.122244490,West,Product D,3923.39,739.12,Dr. Jeffrey Velazquez,3184.27,81.16
2022-06-28 17:13:06.372745492,North,Product D,827.04,1343.95,Jamie Anderson,-516.91,-62.5
2022-06-29 10:43:31.623246494,North,Product C,1850.35,2423.94,Megan Martin,-573.59,-31.0
2022-06-30 04:13:56.873747496,East,Product B,2705.35,2382.05,Brian Fleming,323.3,11.95
2022-06-30 21:44:22.124248498,East,Product B,4947.05,3056.54,Christina Curry,1890.51,38.21
2022-07-01 15:14:47.374749500,South,Product A,3250.53,2604.59,Patrick Martin,645.94,19.87
2022-07-02 08:45:12.625250502,South,Product B,977.4,810.43,Hayden Hart,166.97,17.08
2022-07-03 02:15:37.875751504,South,Product C,728.78,2342.19,Julie Figueroa,-1613.41,-221.39
2022-07-03 19:46:03.126252506,East,Product B,1380.62,1243.49,Stacey Valdez,137.13,9.93
2022-07-04 13:16:28.376753508,South,Product D,4723.82,1238.01,Kelly Martin,3485.81,73.79
2022-07-05 06:46:53.627254510,South,Product C,555.01,1370.78,Mercedes Powell,-815.77,-146.98
2022-07-06 00:17:18.877755512,South,Product D,3305.89,3518.22,Robert Avila,-212.33,-6.42
2022-07-06 17:47:44.128256514,West,Product B,4736.63,903.02,Sean Wilcox,3833.61,80.94
2022-07-07 11:18:09.378757516,East,Product B,2146.97,3750.82,Mr. Tyler Lopez,-1603.85,-74.7
2022-07-08 04:48:34.629258518,South,Product D,1588.29,1622.12,Claudia Johnson,-33.83,-2.13
2022-07-08 22:18:59.879759520,North,Product D,3159.36,1340.74,Brandon Patrick,1818.62,57.56
2022-07-09 15:49:25.130260522,East,Product D,3879.14,1823.41,Brandy Sexton DVM,2055.73,52.99
2022-07-10 09:19:50.380761524,South,Product D,1177.12,3339.14,Tyler Moore,-2162.02,-183.67
2022-07-11 02:50:15.631262526,East,Product D,1872.6,973.72,Brandon Lewis,898.88,48.0
2022-07-11 20:20:40.881763528,North,Product B,3936.68,2279.75,Elizabeth Mcguire,1656.93,42.09
2022-07-12 13:51:06.132264530,North,Product B,2579.72,3690.33,Jeffrey Moore,-1110.61,-43.05
2022-07-13 07:21:31.382765532,West,Product C,4726.56,1499.08,Timothy Morrison,3227.48,68.28
2022-07-14 00:51:56.633266534,North,Product A,1852.05,763.25,Angela Thompson,1088.8,58.79
2022-07-14 18:22:21.883767536,East,Product D,3509.96,1573.38,Elaine Bates,1936.58,55.17
2022-07-15 11:52:47.134268538,East,Product A,3821.21,2085.73,Dr. Christina Miller,1735.48,45.42
2022-07-16 05:23:12.384769540,East,Product D,3793.09,1216.12,Jessica Houston,2576.97,67.94
2022-07-16 22:53:37.635270542,North,Product D,4309.3,3829.63,William Adams,479.67,11.13
2022-07-17 16:24:02.885771544,East,Product A,4912.68,2129.35,Lauren Jones,2783.33,56.66
2022-07-18 09:54:28.136272546,East,Product A,3470.23,429.32,Marissa Ibarra,3040.91,87.63
2022-07-19 03:24:53.386773548,South,Product D,3963.5,2830.58,James Barton,1132.92,28.58
2022-07-19 20:55:18.637274550,North,Product C,825.65,2160.0,Thomas Mitchell,-1334.35,-161.61
2022-07-20 14:25:43.887775552,South,Product C,697.44,334.77,Alexander Snow,362.67,52.0
2022-07-21 07:56:09.138276554,North,Product D,509.89,2474.45,Michael Allen,-1964.56,-385.29
2022-07-22 01:26:34.388777556,North,Product C,3541.82,1349.28,Sandra Hardin,2192.54,61.9
2022-07-22 18:56:59.639278558,South,Product C,2476.64,3787.3,Victoria Miranda,-1310.66,-52.92
2022-07-23 12:27:24.889779560,West,Product D,4317.1,1393.16,Eugene Price,2923.94,67.73
2022-07-24 05:57:50.140280562,West,Product A,2062.71,1226.18,Courtney Wilson,836.53,40.55
2022-07-24 23:28:15.390781564,South,Product B,2223.34,2810.79,Benjamin Salinas,-587.45,-26.42
2022-07-25 16:58:40.641282566,South,Product C,1522.16,2947.54,Joseph Michael,-1425.38,-93.64
2022-07-26 10:29:05.891783568,West,Product A,763.93,1115.07,Tammy Carter,-351.14,-45.96
2022-07-27 03:59:31.142284570,North,Product C,2938.96,3790.4,Angela Olson,-851.44,-28.97
2022-07-27 21:29:56.392785572,East,Product A,692.76,783.64,Jesse Brown,-90.88,-13.12
2022-07-28 15:00:21.643286576,North,Product A,2605.04,1655.41,Joshua Hahn,949.63,36.45
2022-07-29 08:30:46.893787576,South,Product C,3786.81,1407.9,Kyle Barnett,2378.91,62.82
2022-07-30 02:01:12.144288580,West,Product D,1393.94,640.96,Justin Irwin,752.98,54.02
2022-07-30 19:31:37.394789580,West,Product A,1490.42,1687.95,Jessica Thomas,-197.53,-13.25
2022-07-31 13:02:02.645290584,South,Product B,3107.86,3287.08,James Roberts,-179.22,-5.77
2022-08-01 06:32:27.895791584,South,Product B,3851.14,1245.77,Joseph Mcclain,2605.37,67.65
2022-08-02 00:02:53.146292588,East,Product A,2663.53,3541.96,Francisco Green,-878.43,-32.98
2022-08-02 17:33:18.396793588,West,Product B,4129.93,3222.29,Monica Thomas,907.64,21.98
2022-08-03 11:03:43.647294592,East,Product D,4715.58,1337.07,Adam Lee,3378.51,71.65
2022-08-04 04:34:08.897795592,North,Product B,4176.82,2265.77,Erika Wright,1911.05,45.75
2022-08-04 22:04:34.148296596,West,Product C,4457.99,2818.3,Amy Wilson,1639.69,36.78
2022-08-05 15:34:59.398797596,South,Product D,4273.01,3249.05,Christopher Parker,1023.96,23.96
2022-08-06 09:05:24.649298600,East,Product A,1403.89,1030.68,Terry Silva,373.21,26.58
2022-08-07 02:35:49.899799600,North,Product A,3594.95,934.74,Kenneth Cunningham,2660.21,74.0
2022-08-07 20:06:15.150300604,West,Product C,3542.06,947.51,Alex Conley,2594.55,73.25
2022-08-08 13:36:40.400801604,South,Product A,2091.17,2387.07,Timothy Jackson,-295.9,-14.15
2022-08-09 07:07:05.651302608,East,Product D,2561.75,423.27,Kathryn Porter,2138.48,83.48
2022-08-10 00:37:30.901803608,North,Product C,4423.95,896.29,Joanna Carter,3527.66,79.74
2022-08-10 18:07:56.152304612,East,Product A,4557.91,3390.8,Jodi Christensen,1167.11,25.61
2022-08-11 11:38:21.402805612,East,Product D,3322.24,3529.4,Lisa Odom,-207.16,-6.24
2022-08-12 05:08:46.653306616,West,Product D,665.77,1998.2,Jon Lopez,-1332.43,-200.13
2022-08-12 22:39:11.903807616,North,Product C,4608.66,2801.89,Robert Oliver,1806.77,39.2
2022-08-13 16:09:37.154308620,North,Product D,4891.59,2516.9,Lisa Blackburn,2374.69,48.55
2022-08-14 09:40:02.404809620,East,Product D,3313.86,2486.88,Sarah Small,826.98,24.96
2022-08-15 03:10:27.655310624,West,Product D,940.69,2528.62,Jonathan Smith,-1587.93,-168.8
2022-08-15 20:40:52.905811624,South,Product A,4502.63,3159.08,Andrea Harrison DDS,1343.55,29.84
2022-08-16 14:11:18.156312628,South,Product B,1983.68,2993.32,Derrick Montgomery,-1009.64,-50.9
2022-08-17 07:41:43.406813628,North,Product C,1942.76,3487.28,John Smith,-1544.52,-79.5
2022-08-18 01:12:08.657314632,South,Product A,3955.12,3640.97,Benjamin Brown,314.15,7.94
2022-08-18 18:42:33.907815632,North,Product A,1673.25,1969.85,Kelly Mendoza,-296.6,-17.73
2022-08-19 12:12:59.158316636,North,Product D,3028.21,542.76,Patrick Cline,2485.45,82.08
2022-08-20 05:43:24.408817636,West,Product B,4491.23,792.96,Daniel Burns,3698.27,82.34
2022-08-20 23:13:49.659318640,South,Product D,4761.24,1416.88,James Brady,3344.36,70.24
2022-08-21 16:44:14.909819640,North,Product A,2863.43,1028.05,Deborah Mann,1835.38,64.1
2022-08-22 10:14:40.160320644,East,Product B,4122.66,3004.5,Raymond Leon,1118.16,27.12
2022-08-23 03:45:05.410821644,South,Product C,4574.74,1296.51,Jason Love,3278.23,71.66
2022-08-23 21:15:30.661322648,East,Product A,1611.54,2521.22,Julian Walker,-909.68,-56.45
2022-08-24 14:45:55.911823648,West,Product B,4118.74,2107.07,Allison Lozano,2011.67,48.84
2022-08-25 08:16:21.162324652,East,Product A,971.19,918.69,Roberta Combs,52.5,5.41
2022-08-26 01:46:46.412825652,South,Product C,1487.24,378.45,Maurice Ward,1108.79,74.55
2022-08-26 19:17:11.663326656,South,Product C,1103.47,829.46,Joshua Fernandez,274.01,24.83
2022-08-27 12:47:36.913827656,West,Product A,1696.99,832.15,Sharon Adams,864.84,50.96
2022-08-28 06:18:02.164328660,South,Product A,1532.65,2483.24,Steven Cain,-950.59,-62.02
2022-08-28 23:48:27.414829660,North,Product D,3049.7,3022.59,Jennifer Johnston,27.11,0.89
2022-08-29 17:18:52.665330664,West,Product C,752.93,2993.43,Angela Harrell,-2240.5,-297.57
2022-08-30 10:49:17.915831664,West,Product A,3121.09,2757.6,Tiffany George,363.49,11.65
2022-08-31 04:19:43.166332668,East,Product A,2048.37,680.53,Brenda Thompson,1367.84,66.78
2022-08-31 21:50:08.416833668,West,Product D,4823.47,1960.34,Kevin Allen,2863.13,59.36
2022-09-01 15:20:33.667334672,North,Product C,1735.99,1907.71,Ryan Rodriguez,-171.72,-9.89
2022-09-02 08:50:58.917835672,West,Product C,1056.96,337.15,Matthew Ramirez,719.81,68.1
2022-09-03 02:21:24.168336676,North,Product B,1555.31,3784.63,Brenda Becker,-2229.32,-143.34
2022-09-03 19:51:49.418837676,West,Product D,4974.95,1220.2,Nicole Waller,3754.75,75.47
2022-09-04 13:22:14.669338680,East,Product C,3842.11,3400.01,Christopher Hart,442.1,11.51
2022-09-05 06:52:39.919839680,East,Product B,1272.92,3831.1,Keith Jimenez,-2558.18,-200.97
2022-09-06 00:23:05.170340684,East,Product B,2424.26,1724.15,Angela Garcia,700.11,28.88
2022-09-06 17:53:30.420841684,North,Product C,3476.1,3492.64,Alyssa Henry,-16.54,-0.48
2022-09-07 11:23:55.671342688,South,Product C,3518.29,1137.25,Antonio Grant,2381.04,67.68
2022-09-08 04:54:20.921843688,West,Product C,1134.54,1075.82,Ronald Warner,58.72,5.18
2022-09-08 22:24:46.172344692,East,Product D,3700.8,2036.5,Tammy Nelson,1664.3,44.97
2022-09-09 15:55:11.422845692,West,Product A,2769.28,2052.86,Michael Park,716.42,25.87
2022-09-10 09:25:36.673346696,South,Product D,2221.74,386.86,Melanie Roach,1834.88,82.59
2022-09-11 02:56:01.923847696,West,Product B,1212.66,1197.42,Allison Rios,15.24,1.26
2022-09-11 20:26:27.174348700,North,Product D,4824.76,1298.8,Stephanie Hutchinson,3525.96,73.08
2022-09-12 13:56:52.424849700,South,Product D,4783.71,3930.21,Laura Farrell,853.5,17.84
2022-09-13 07:27:17.675350704,South,Product A,2384.71,1667.59,Monique Robinson,717.12,30.07
2022-09-14 00:57:42.925851704,North,Product D,4824.96,2779.37,Tracy Rocha,2045.59,42.4
2022-09-14 18:28:08.176352708,East,Product A,2000.45,2361.45,Darin Kelly,-361.0,-18.05
2022-09-15 11:58:33.426853708,West,Product D,555.1,361.37,Chad Bridges,193.73,34.9
2022-09-16 05:28:58.677354712,West,Product C,2972.01,456.34,Bryan Barber,2515.67,84.65
2022-09-16 22:59:23.927855712,South,Product A,3586.75,2727.18,Devin Lopez,859.57,23.97
2022-09-17 16:29:49.178356716,South,Product C,1749.31,2800.38,Jeremiah Moore,-1051.07,-60.08
2022-09-18 10:00:14.428857716,West,Product D,1257.11,3912.5,John Mccoy,-2655.39,-211.23
2022-09-19 03:30:39.679358720,West,Product C,1137.91,2300.94,Shane Jones,-1163.03,-102.21
2022-09-19 21:01:04.929859720,East,Product C,2690.13,403.54,Jessica Barnes,2286.59,85.0
2022-09-20 14:31:30.180360724,South,Product D,646.43,3423.5,Alyssa Lambert,-2777.07,-429.6
2022-09-21 08:01:55.430861724,North,Product A,2718.21,2987.16,Sarah Jones,-268.95,-9.89
2022-09-22 01:32:20.681362728,North,Product B,1711.83,861.51,Linda Phillips,850.32,49.67
2022-09-22 19:02:45.931863728,South,Product B,650.8,1730.15,Elizabeth Simon,-1079.35,-165.85
2022-09-23 12:33:11.182364732,South,Product B,1762.6,3037.44,Frank Fletcher,-1274.84,-72.33
2022-09-24 06:03:36.432865732,North,Product C,1423.3,3635.58,Jeanette Fields,-2212.28,-155.43
2022-09-24 23:34:01.683366736,North,Product B,3089.53,1496.98,Robert Castillo,1592.55,51.55
2022-09-25 17:04:26.933867736,North,Product D,2404.01,1494.45,Stephen Nunez,909.56,37.84
2022-09-26 10:34:52.184368740,East,Product D,1962.76,3881.15,Shannon Welch,-1918.39,-97.74
2022-09-27 04:05:17.434869740,East,Product C,1962.34,3581.03,Kathryn Perez,-1618.69,-82.49
2022-09-27 21:35:42.685370744,North,Product D,3639.33,3240.02,James Mooney,399.31,10.97
2022-09-28 15:06:07.935871744,West,Product C,4604.65,834.31,Linda Carter,3770.34,81.88
2022-09-29 08:36:33.186372748,South,Product D,4642.65,2638.7,Amanda Sparks,2003.95,43.16
2022-09-30 02:06:58.436873748,East,Product A,1413.75,1104.36,John Young,309.39,21.88
2022-09-30 19:37:23.687374752,South,Product B,1165.98,2335.65,David Mckinney,-1169.67,-100.32
2022-10-01 13:07:48.937875752,East,Product D,3153.33,1319.07,Justin Weiss,1834.26,58.17
2022-10-02 06:38:14.188376756,East,Product B,2821.89,2281.53,Kristen Morris,540.36,19.15
2022-10-03 00:08:39.438877756,East,Product B,2458.57,2068.29,Brendan Garcia,390.28,15.87
2022-10-03 17:39:04.689378760,East,Product C,2848.16,1916.13,Peter Shelton,932.03,32.72
2022-10-04 11:09:29.939879760,West,Product A,633.86,3329.01,Gabriella Lang,-2695.15,-425.2
2022-10-05 04:39:55.190380764,West,Product C,4600.27,1038.82,Micheal Scott,3561.45,77.42
2022-10-05 22:10:20.440881764,South,Product C,4844.57,1825.64,Melissa Thomas,3018.93,62.32
2022-10-06 15:40:45.691382768,East,Product C,2620.38,3386.44,Tyler Brown,-766.06,-29.23
